Gene_acc,Gene_id,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,Desc
171,Tb927.10.6330,344210.0,332530.0,379580.0,415760.0,495620.0,341700.0,241020.0,442590.0,348660.0,361890.0,kinetoplastid kinetochore protein 1
172,Tb927.10.6320,1009600.0,1009900.0,1009600.0,1022500.0,978890.0,753580.0,870450.0,744750.0,814490.0,832840.0,"CBF/Mak21 family, putative"
173,Tb927.10.6310,3120200.0,3368600.0,3458100.0,3444400.0,3268000.0,2396000.0,2744600.0,2384800.0,2638300.0,2703600.0,"major vault protein, putative"
174,Tb927.10.6300,21596.0,18893.0,20053.0,21825.0,23398.0,14430.0,20809.0,13979.0,20135.0,19491.0,Mitochondrial ribosomal protein S5
175,Tb927.10.6290,885180.0,856110.0,955250.0,919150.0,872740.0,691180.0,702150.0,605700.0,742530.0,737080.0,"ATP-dependent DEAD/H RNA helicase, putative"
176,Tb927.10.6280,5190.7,6480.2,5967.3,8192.4,7390.7,4545.8,4940.1,4699.1,3831.5,5318.3,"N-terminal glutamine amidase, putative"
177,Tb927.5.330,74556.0,54750.0,49992.0,65221.0,52616.0,41834.0,67461.0,39210.0,51854.0,53224.0,"receptor-type adenylate cyclase GRESAG 4, putative"
178,Tb927.5.340,10715.0,9980.6,16200.0,20266.0,31930.0,22119.0,6924.7,48578.0,17983.0,23010.0,"expression site-associated gene 5 (ESAG5) protein, putative"
179,Tb927.11.12770,268610.0,271030.0,267210.0,270380.0,275110.0,216960.0,223550.0,197970.0,237100.0,220030.0,"ubiquitin ligase, putative"
180,Tb927.11.12750,307620.0,330540.0,326530.0,300450.0,315070.0,238640.0,243100.0,218830.0,235410.0,246930.0,cleavage and polyadenylation specificity factor 30 kDa subunit
181,Tb927.10.15930,60063.0,68080.0,66213.0,69806.0,61225.0,51234.0,52230.0,56314.0,54185.0,48821.0,"pdz domain containing protein, putative"
182,Tb11.v5.0304,58117.0,59354.0,54832.0,57981.0,54891.0,46601.0,46134.0,40620.0,43920.0,50288.0,"cation transporter, putative"
183,Tb927.10.15950,182570.0,167400.0,219310.0,167920.0,178990.0,131770.0,154240.0,113310.0,171840.0,148580.0,TATA-box-binding protein
184,Tb11.v5.0306,18114.0,16973.0,20122.0,16954.0,16508.0,14155.0,17779.0,8758.0,11480.0,11128.0,"Triglyceride lipase, putative"
185,Tb11.v5.0325,960240.0,823660.0,955310.0,848410.0,847440.0,681070.0,755040.0,497050.0,848350.0,771680.0,"retrotransposon hot spot (RHS) protein, putative"
186,Tb11.v5.0326,229520.0,226310.0,208590.0,188760.0,229750.0,173620.0,178480.0,165240.0,205490.0,182450.0,"retrotransposon hot spot (RHS) protein, putative"
187,Tb927.10.8440,3040800.0,2456100.0,2992200.0,2681700.0,2534800.0,1933000.0,2445800.0,1396900.0,2869300.0,2438100.0,glucose transporter 1B
188,Tb11.v5.0333,55565.0,53895.0,54347.0,59257.0,56439.0,49373.0,59120.0,53021.0,57364.0,46188.0,"THT1 - hexose transporter, putative, fragment"
189,Tb927.10.5080,662630.0,648530.0,723020.0,728190.0,648680.0,525090.0,553370.0,419410.0,607380.0,595590.0,GPI transamidase component Tta2
190,Tb927.10.5060,96529.0,86627.0,97609.0,93873.0,89955.0,71872.0,71184.0,47856.0,75769.0,80613.0,"Protein of unknown function (DUF3592), putative"
191,Tb927.10.5040,947000.0,969080.0,975190.0,994480.0,973710.0,672140.0,745120.0,599950.0,779540.0,679690.0,"chaperone protein DnaJ, putative"
192,Tb927.1.1240,1114600.0,1007900.0,1118900.0,1095700.0,969480.0,750330.0,836660.0,613580.0,892860.0,835200.0,"cytidine triphosphate synthase, putative"
194,Tb11.v5.0365,19048.0,16949.0,17280.0,15822.0,15062.0,14402.0,15500.0,10820.0,18739.0,14637.0,"hypothetical protein, conserved"
195,Tb11.v5.0366,3581700.0,3647400.0,3714400.0,3830000.0,3509800.0,2886800.0,3255700.0,2744600.0,3346700.0,3188100.0,"hypothetical protein, conserved"
196,Tb927.1.1330,23817.0,22115.0,26472.0,25010.0,18354.0,20529.0,26018.0,17600.0,17885.0,24452.0,Mitochondrial Editosome-like Complex TUTase
197,Tb927.1.1310,116580.0,123140.0,114810.0,134360.0,119340.0,87478.0,87945.0,107610.0,96642.0,100750.0,"transmembrane protein, conserved"
198,Tb927.1.1130,24899.0,29440.0,26112.0,24993.0,24115.0,22104.0,20058.0,16901.0,21764.0,24540.0,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
199,Tb927.11.1180,1567800.0,1611000.0,1596200.0,1680500.0,1543000.0,1135500.0,1169300.0,1101200.0,1206300.0,1211600.0,"cdc2-related kinase 6, putative"
200,Tb927.1.1370,954380.0,1025800.0,996060.0,1020100.0,1017600.0,756530.0,743740.0,726960.0,840190.0,860050.0,"rRNA biogenesis protein, putative"
201,Tb11.v5.0394,2950200.0,2851700.0,2951600.0,2850100.0,2722700.0,1943100.0,2237000.0,1947600.0,2291900.0,2219100.0,"hypothetical protein, conserved"
202,Tb927.10.16150,698810.0,645380.0,728700.0,712650.0,697000.0,528630.0,615900.0,522300.0,587220.0,550740.0,"ATP-dependent zinc metallopeptidase, putative"
203,Tb11.v5.0402,32101.0,32275.0,38763.0,38394.0,33959.0,26283.0,31725.0,25394.0,29422.0,28681.0,"BarP protein, putative"
204,Tb11.v5.0406,208040.0,212290.0,216190.0,212300.0,201640.0,157630.0,185840.0,150770.0,181050.0,171200.0,"glycerol uptake protein, putative"
205,Tb927.10.540,13043000.0,12498000.0,13523000.0,12862000.0,12150000.0,9149600.0,10369000.0,8775800.0,10940000.0,11197000.0,"ATP-dependent RNA helicase SUB2, putative"
206,Tb927.10.14490,4491300.0,4788800.0,4735800.0,4881100.0,4653000.0,3094100.0,3811300.0,3436400.0,3959000.0,3652100.0,"hypothetical protein, conserved"
207,Tb927.5.350,828390.0,747530.0,839850.0,852290.0,770940.0,556830.0,566080.0,433000.0,674490.0,629310.0,"75 kDa invariant surface glycoprotein, putative"
208,Tb11.v5.0422,509100.0,568800.0,528010.0,535420.0,481480.0,413000.0,432850.0,424160.0,458450.0,475730.0,"SET domain containing protein, putative"
209,Tb927.1.1640,21761.0,23463.0,24158.0,26166.0,20987.0,16297.0,20203.0,17393.0,19491.0,17456.0,"hypothetical protein, conserved"
210,Tb927.10.15850,1062000.0,1109800.0,1018300.0,1050200.0,1003900.0,770160.0,823670.0,624760.0,822070.0,890610.0,Peroxisome biogenesis factor 12
211,Tb11.v5.0428,23058.0,27127.0,20929.0,24647.0,30050.0,22428.0,24839.0,17392.0,22601.0,23059.0,"hypothetical protein, conserved"
212,Tb927.10.15390,552970.0,553140.0,592670.0,617440.0,579400.0,425980.0,443030.0,394870.0,493420.0,447010.0,Flagellum attachment zone protein 7
213,Tb927.11.3650,24001000.0,24559000.0,24252000.0,26003000.0,22710000.0,17218000.0,19465000.0,17505000.0,18626000.0,19126000.0,"adenylosuccinate synthetase, putative"
214,Tb927.1.1030,426540.0,465570.0,454990.0,472740.0,422250.0,335650.0,370190.0,331310.0,354210.0,370570.0,Nucleolar protein 49
215,Tb927.1.1560,5992100.0,6184900.0,6242500.0,6277700.0,5787000.0,4457300.0,5058600.0,4122200.0,5081200.0,5112000.0,"vesicular-fusion protein nsf, putative"
216,Tb927.10.15650,67895.0,66646.0,66437.0,66317.0,66324.0,51391.0,56009.0,51665.0,54582.0,53054.0,Mitoribosomal SSU assembly factor 11
217,Tb11.v5.0468,31160.0,39110.0,39518.0,34879.0,40123.0,34131.0,24859.0,26538.0,21230.0,33717.0,"alpha tubulin, putative"
218,Tb927.1.2390,32552000.0,32063000.0,35512000.0,35242000.0,31429000.0,24984000.0,28327000.0,21670000.0,28194000.0,29477000.0,beta tubulin
219,Tb11.v5.0470,111600.0,132930.0,103560.0,115490.0,109040.0,94678.0,90539.0,88427.0,93553.0,94230.0,"receptor-type adenylate cyclase GRESAG 4, putative"
220,Tb927.3.3290,260130.0,249580.0,264630.0,265350.0,242460.0,189220.0,189420.0,157630.0,227770.0,216700.0,"protein kinase, putative"
221,Tb11.v5.0480,2569000.0,2831300.0,2799700.0,2780200.0,2722000.0,2057000.0,2227500.0,2019000.0,2267700.0,2267900.0,"DNA-directed RNA polymerase, alpha subunit, putative"
222,Tb927.10.15380,627400.0,682840.0,627300.0,655490.0,636110.0,499480.0,541370.0,532270.0,477440.0,517220.0,"U3 snoRNA-associated protein UTP11, putative"
223,Tb11.v5.0487,360260.0,387800.0,374610.0,375810.0,345760.0,253720.0,286560.0,279020.0,292890.0,279920.0,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
224,Tb11.v5.0489,249600.0,237810.0,256460.0,237780.0,214420.0,199660.0,195270.0,120590.0,227920.0,223810.0,"retrotransposon hot spot (RHS) protein, putative"
225,Tb927.10.660,185400.0,176960.0,191970.0,179520.0,181520.0,153610.0,165040.0,112830.0,163970.0,185830.0,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
226,Tb927.10.3940,8560600.0,8392500.0,8244200.0,8817100.0,8042600.0,6377500.0,6784600.0,5639200.0,7126800.0,6849500.0,"40S ribosomal protein S3A, putative"
227,Tb927.10.3920,715590.0,665680.0,774770.0,716730.0,726880.0,517040.0,618450.0,464680.0,632840.0,619210.0,"hypothetical protein, conserved"
228,Tb11.v5.0511,28361.0,28764.0,32955.0,23826.0,26790.0,21996.0,19116.0,21699.0,22604.0,23842.0,"Gp63-3 surface protease homolog, putative"
229,Tb927.10.2180,3948.2,6318.5,3208.1,5057.1,5256.5,5334.8,5012.0,3087.8,4125.6,4168.5,"Rtr1/RPAP2 family, putative"
230,Tb927.11.9010,33211.0,40021.0,42906.0,39032.0,41136.0,30041.0,27274.0,34477.0,34603.0,36407.0,"cation transporter, putative"
231,Tb927.10.6880,6810800.0,6502500.0,7508700.0,6842900.0,6805600.0,4655500.0,5974500.0,4654600.0,5953500.0,5008400.0,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
232,Tb11.v5.0517,142570.0,135490.0,139680.0,150190.0,133510.0,108680.0,109700.0,92385.0,119500.0,114510.0,"hypothetical protein, conserved"
233,Tb927.8.3320,512800.0,516760.0,547170.0,563210.0,509360.0,436040.0,433020.0,381380.0,414020.0,432170.0,"Mitochondrial ATP synthase subunit, putative"
234,Tb927.1.780,402690.0,414360.0,474930.0,449560.0,414270.0,309690.0,340820.0,302130.0,368000.0,352820.0,leucine-rich repeat-containing protein
235,Tb927.11.8530,53202.0,46716.0,56273.0,52192.0,51636.0,32438.0,39611.0,37377.0,40959.0,35166.0,"DNA polymerase kappa, putative"
236,Tb927.10.16110,1327200.0,1300000.0,1296000.0,1340600.0,1323100.0,946510.0,1008700.0,852470.0,1039800.0,1067800.0,component of motile flagella 1
237,Tb927.9.3630,2147900.0,2062100.0,2349900.0,2287100.0,2095200.0,1495800.0,1710100.0,1470800.0,1671400.0,1641100.0,"BSD domain containing protein, putative"
238,Tb927.10.5620,73467000.0,79424000.0,80140000.0,82997000.0,71207000.0,59580000.0,59342000.0,58969000.0,63107000.0,67465000.0,"fructose-bisphosphate aldolase, glycosomal"
239,Tb927.8.5010,27736000.0,28346000.0,29470000.0,29576000.0,27777000.0,19058000.0,22574000.0,19137000.0,22167000.0,21875000.0,Paraflagellar rod protein 2-5
240,Tb927.10.6830,54266.0,61834.0,59486.0,57795.0,53860.0,45669.0,35757.0,37791.0,46271.0,44335.0,bardet-biedl syndrome 4 protein
241,Tb11.v5.0540,2169900.0,2258800.0,2237800.0,2028800.0,1943300.0,1491600.0,1535600.0,1524100.0,1520100.0,1788200.0,"amino acid transporter 8, putative"
242,Tb927.10.10960,104230000.0,104420000.0,105200000.0,106310000.0,100490000.0,74873000.0,87491000.0,76334000.0,81775000.0,80629000.0,"heat shock protein, putative"
243,Tb11.v5.0553,1028900.0,976820.0,1080100.0,1076600.0,1022800.0,800930.0,856020.0,645340.0,907510.0,857680.0,"ubiquitin hydrolase, putative"
244,Tb927.10.13270,1218100.0,1215300.0,1233800.0,1282700.0,1173000.0,935490.0,970430.0,855970.0,1001600.0,1035900.0,"Periodic tryptophan protein 2 homolog, putative"
245,Tb927.10.350,895640.0,953360.0,999640.0,941850.0,967660.0,719590.0,754300.0,678220.0,765840.0,717070.0,"protein kinase PK4, putative"
246,Tb927.8.4740,138490.0,162290.0,163200.0,152040.0,150830.0,130100.0,142930.0,115630.0,141780.0,144520.0,"amino acid transporter, putative"
247,Tb927.5.2540,356340.0,364030.0,360760.0,370680.0,361410.0,267630.0,308230.0,255740.0,294450.0,285610.0,"Organic solute transport protein 1, putative"
248,Tb927.10.7100,56535.0,43764.0,61994.0,52828.0,56520.0,40839.0,40846.0,24649.0,55546.0,52094.0,delta-4 fatty acid desaturase
249,Tb11.v5.0586,870.51,808.79,899.98,1141.8,1406.5,846.66,1741.3,0.0,903.81,953.63,"hypothetical protein, conserved"
250,Tb927.11.4610,19251000.0,17977000.0,20863000.0,18922000.0,18617000.0,13672000.0,15213000.0,11766000.0,16237000.0,14518000.0,protein kinase A regulatory subunit
251,Tb11.v5.0594,342540.0,291270.0,366260.0,321740.0,317440.0,251510.0,302170.0,205220.0,298520.0,263900.0,"retrotransposon hot spot (RHS) protein, putative"
252,Tb927.10.4800,179890.0,163820.0,201070.0,188010.0,188700.0,122330.0,141510.0,112310.0,167600.0,142540.0,"J binding protein 3, putative"
253,Tb11.v5.0600,29736.0,33583.0,34684.0,37777.0,30601.0,25939.0,24025.0,22691.0,26797.0,28327.0,"HIT zinc finger, putative"
254,Tb11.v5.0602,57363.0,63769.0,62643.0,66874.0,61150.0,50303.0,55159.0,43738.0,56005.0,56982.0,"leucine-rich repeat protein 1 (LRRP1), putative"
255,Tb927.7.2570,2319000.0,2482200.0,2533700.0,2529400.0,2304100.0,1911200.0,2018200.0,1669400.0,2099700.0,2032900.0,"guide RNA associated protein, GAP2"
256,Tb927.7.7070,1070700.0,1089200.0,1172100.0,1162600.0,1055300.0,829620.0,963550.0,716420.0,874770.0,854240.0,"MYND finger, putative"
257,Tb11.v5.0616,2100700.0,2282600.0,2215600.0,2353400.0,2199700.0,1599700.0,1699400.0,1554700.0,1743800.0,1756300.0,"paraflagellar rod protein, putative"
258,Tb11.v5.0620,79655.0,75912.0,87510.0,86687.0,77708.0,63678.0,64531.0,50014.0,67852.0,67769.0,"COG4 transport protein, putative"
259,Tb11.v5.0622,18308.0,21926.0,17604.0,18628.0,18699.0,16263.0,16819.0,11806.0,12226.0,14141.0,"variant surface glycoprotein (VSG, atypical), putative"
260,Tb11.v5.0624,597150.0,588600.0,580740.0,640080.0,556620.0,407400.0,530330.0,436760.0,539220.0,510270.0,"retrotransposon hot spot protein (PHS), putative"
261,Tb11.v5.0625,32688.0,30664.0,34716.0,35089.0,35457.0,21033.0,23659.0,20420.0,21825.0,26976.0,"C-terminal motor kinesin, putative"
262,Tb927.10.14800,1160900.0,1139600.0,1135000.0,1184700.0,1023600.0,810280.0,889940.0,760770.0,884480.0,916770.0,"mitogen-activated protein kinase 9, putative"
263,Tb11.v5.0627,39487.0,39523.0,47717.0,45851.0,39011.0,35793.0,28111.0,28477.0,29700.0,37918.0,"lipase domain protein, putative"
264,Tb927.10.960,519730.0,540960.0,550020.0,555040.0,540640.0,377170.0,427860.0,371430.0,436290.0,426200.0,U4/U6-specific protein PRP4
265,Tb11.v5.0634,34754.0,39850.0,39608.0,35688.0,39148.0,32756.0,38842.0,40341.0,35556.0,26872.0,"Uncharacterised ACR, YagE family COG1723, putative"
266,Tb11.v5.0636,38584000.0,38317000.0,39850000.0,40903000.0,36435000.0,26700000.0,28896000.0,24059000.0,29797000.0,29583000.0,"C-terminal motor kinesin, putative"
267,Tb927.10.380,100740.0,101930.0,103370.0,115130.0,114950.0,92643.0,97448.0,63721.0,90290.0,97474.0,kinetoplast ribosomal PPR-repeat containing protein 5
268,Tb927.5.1230,1736900.0,1780700.0,1865200.0,1767400.0,1766300.0,1237500.0,1412800.0,1181200.0,1522600.0,1408900.0,"hypothetical protein, conserved"
269,Tb927.11.6580,65342.0,65024.0,68451.0,64974.0,71402.0,43501.0,50884.0,54107.0,63675.0,56474.0,"hypothetical protein, conserved"
270,Tb11.v5.0649,13733.0,17236.0,18008.0,20059.0,15894.0,11934.0,13707.0,11000.0,15095.0,14153.0,"serine palmitoyltransferase, putative"
271,Tb927.10.2890,50941000.0,48388000.0,53245000.0,51950000.0,46734000.0,35921000.0,42899000.0,35033000.0,40653000.0,40418000.0,enolase
272,Tb11.v5.0651,86892.0,87875.0,66613.0,87996.0,84816.0,59590.0,62883.0,52436.0,82050.0,69376.0,"Vps53-like, N-terminal, putative"
273,Tb927.7.3210,429300.0,491310.0,458970.0,500810.0,457360.0,348570.0,396370.0,360350.0,372540.0,352170.0,"Pseudokinase, putative"
274,Tb927.2.830,1238500.0,1211800.0,1250900.0,1215600.0,1251700.0,889590.0,1015000.0,969900.0,1052000.0,1010000.0,"retrotransposon hot spot protein 1 (RHS1), interrupted"
275,Tb927.9.15480,40187.0,35248.0,41605.0,42530.0,41102.0,26206.0,34980.0,27078.0,41843.0,36531.0,hypothetical protein
276,Tb927.11.15650,263160.0,323730.0,302750.0,305010.0,284290.0,238840.0,235590.0,231900.0,237960.0,243420.0,terminal uridylyltransferase 4
277,Tb927.10.8230,25012000.0,26003000.0,26739000.0,26208000.0,23900000.0,17127000.0,19568000.0,16922000.0,20104000.0,19508000.0,protein disulfide isomerase 2
278,Tb927.10.13010,848620.0,795170.0,900390.0,847660.0,803630.0,564240.0,693910.0,541230.0,668510.0,611770.0,cAMP-dependent protein kinase catalytic subunit 3
279,Tb11.v5.0674,36240.0,37951.0,34271.0,39739.0,37561.0,25455.0,29085.0,27067.0,29522.0,32483.0,"protein phosphatase 2A regulatory subunit, putative"
280,Tb927.10.9100,195580.0,182130.0,199120.0,187460.0,177980.0,136690.0,159410.0,104110.0,183310.0,165410.0,"hypothetical protein, conserved"
281,Tb927.10.2770,7745800.0,7868100.0,8267300.0,8026100.0,7817900.0,5507400.0,5881000.0,4997800.0,6074800.0,6011700.0,"eukaryotic translation initiation factor 5, putative"
282,Tb927.9.15380,14454.0,17371.0,14032.0,15617.0,10871.0,11247.0,12043.0,11135.0,12698.0,13495.0,nadh-ubiquinone oxidoreductase 39 kda subunit
283,Tb11.v5.0692,22198.0,18036.0,16154.0,21574.0,19113.0,14125.0,18529.0,13844.0,17489.0,17108.0,"Thiopurine S-methyltransferase (TPMT), putative"
284,Tb927.10.8650,793290.0,845830.0,827820.0,870570.0,793500.0,559240.0,607890.0,536700.0,633920.0,670270.0,"ran binding protein, putative"
285,Tb11.v5.0710,34385.0,36466.0,37375.0,37682.0,31944.0,28216.0,27715.0,24001.0,27350.0,30242.0,"Gp63-1 surface protease homolog, putative"
286,Tb11.v5.0713,6458200.0,6502100.0,6782900.0,6904000.0,6121000.0,4579700.0,5420800.0,4560400.0,5066100.0,5051500.0,"Retrotransposon hot spot protein 6 (RHS6), putative"
287,Tb11.v5.0715,40206.0,30976.0,45402.0,51378.0,44551.0,34220.0,29347.0,19989.0,38387.0,37960.0,"hypothetical protein, conserved"
288,Tb927.11.14720,932.6,1110.2,1585.0,1568.4,1062.9,0.0,0.0,2040.3,998.24,0.0,"hypothetical protein, conserved"
289,Tb11.v5.0718,4658600.0,4792000.0,4910400.0,4952900.0,4683100.0,3482100.0,4135900.0,3203700.0,3978500.0,3875500.0,"protein kinase, putative"
290,Tb11.v5.0731,3631700.0,3610200.0,3798900.0,3616400.0,3346700.0,2243300.0,2747700.0,2222800.0,2641600.0,2425900.0,"65 kDa invariant surface glycoprotein, putative"
291,Tb11.v5.0736,53333.0,53919.0,48491.0,50231.0,54127.0,40341.0,42492.0,37599.0,40907.0,43372.0,"ABC1 family, putative"
292,Tb11.v5.0738,431570.0,455980.0,465950.0,493000.0,427160.0,330970.0,386400.0,317730.0,374120.0,342510.0,"thymidylate kinase, putative"
293,Tb927.3.3790,5939400.0,6029200.0,6214600.0,6072700.0,5942700.0,4311400.0,4521900.0,4032100.0,4607200.0,4782100.0,"hypothetical protein, conserved"
294,Tb927.6.1260,956430.0,864320.0,964020.0,963840.0,892670.0,738160.0,734190.0,577160.0,825670.0,849060.0,"proteasome beta-1 subunit, putative"
295,Tb11.v5.0745,23916.0,25125.0,26347.0,26826.0,25606.0,18722.0,18296.0,12312.0,20031.0,20498.0,"hypothetical protein, conserved"
296,Tb927.11.6090,486150.0,489690.0,465460.0,480120.0,486390.0,373180.0,409200.0,357040.0,408960.0,415690.0,"tatD related deoxyribonuclease, putative"
297,Tb927.1.4140,123750.0,134740.0,124140.0,137630.0,117950.0,107930.0,103050.0,95095.0,106850.0,103640.0,Bardet-Biedl syndrome 5 protein
298,Tb11.v5.0765,2745.2,2807.9,2368.7,3432.1,2644.8,2253.8,2344.3,1121.6,2128.1,2360.8,"N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein, putative"
299,Tb11.v5.0775,219500.0,227500.0,236420.0,217760.0,234200.0,158580.0,181740.0,151320.0,176720.0,184950.0,"methyltransferase domain containing protein, putative"
300,Tb11.v5.0788,11839.0,10642.0,9319.6,12656.0,10614.0,8234.6,9588.3,6671.5,9006.6,9020.9,"expression site-associated gene 2 (ESAG2) protein, putative"
301,Tb11.v5.0807,1087300.0,1139800.0,1180200.0,1124300.0,1114500.0,847770.0,917110.0,747790.0,952280.0,925150.0,"ribonuclease, putative"
302,Tb927.10.6570,78562.0,85837.0,91872.0,93594.0,84891.0,69141.0,63928.0,66232.0,75190.0,76523.0,"TPR repeat, putative"
303,Tb11.v5.0813,98505.0,100180.0,102360.0,102970.0,90873.0,78792.0,79490.0,69172.0,91806.0,85638.0,expression site-associated gene 3 (ESAG3)-like protein
304,Tb927.10.9500,21163.0,19010.0,21632.0,23343.0,20968.0,16913.0,14855.0,7355.8,16611.0,20275.0,"expression site-associated gene 3 (ESAG3) protein, putative"
305,Tb927.3.2340,233540.0,233440.0,235030.0,246780.0,217940.0,167580.0,178230.0,153690.0,177060.0,185650.0,Peroxisome biogenesis protein 2
306,Tb11.v5.0826,727400.0,808100.0,785310.0,768880.0,749680.0,542100.0,582940.0,425650.0,703330.0,677400.0,"expression site-associated gene (ESAG) protein, putative"
307,Tb11.v5.0831,46961.0,48434.0,49509.0,43850.0,44938.0,34597.0,35411.0,29841.0,37556.0,35174.0,"kinesin motor domain containing protein, putative"
308,Tb927.10.1800,265700.0,269300.0,280980.0,285090.0,258940.0,191970.0,215690.0,160540.0,224180.0,219070.0,"methyltransferase domain containing protein, putative"
309,Tb927.4.2720,2319.8,1613.0,2619.9,2716.4,2267.5,0.0,2150.0,1690.5,2915.3,2400.8,ATP dependent DEAD-box helicase
